Age,Monthly Income (INR),Risk Appetite,Time Horizon (Years),Investment Goal,Recommended SIP Funds,score,Predicted Score,Cluster
46,116802,1,7,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",35051.399999999994,35089.04374889904,1
22,92195,0,7,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",27664.600000000002,27670.543016885502,0
41,62313,0,1,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",18702.6,18730.21638791246,0
36,121548,0,13,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",36474.2,36502.55505685041,1
55,40900,2,13,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",12284.2,12314.229897051617,2
40,140227,0,19,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",42080.1,42017.63302400449,0
54,99766,1,1,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",29941.0,29995.830363889316,1
45,24678,1,11,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",7414.9,7351.682246761329,1
51,60921,1,1,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",18287.2,18305.08894565117,0
37,100130,2,8,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",30048.4,30012.53374779254,2
33,80555,0,19,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",24177.199999999997,24210.49458154267,0
29,72486,1,10,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",21753.899999999998,21706.36475423247,1
43,104254,0,3,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",31285.699999999993,31301.064032020888,0
47,99644,1,14,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",29905.6,29866.425525468767,1
52,51755,0,13,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",15539.8,15436.615872089184,0
51,127362,0,5,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",38219.99999999999,38133.129580298206,0
42,36895,0,7,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",11078.4,11022.169282285939,1
49,59422,0,12,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",17838.899999999998,17840.86508647399,1
56,28676,0,4,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",8614.9,8600.080323620143,1
37,135486,1,2,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",40653.799999999996,40639.04202465936,1
51,112628,1,1,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",33799.09999999999,33813.099550472296,1
28,80757,2,8,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",24234.899999999998,24219.776068576815,2
45,28741,2,16,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",8634.9,8690.434913200566,2
24,79961,0,16,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",23996.5,24036.916697883757,0
24,118594,2,11,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",35585.9,35552.90095805728,2
22,87364,0,2,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",26214.300000000003,26231.278688767765,0
33,120347,2,14,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",36114.200000000004,36121.492079341144,2
27,111542,1,7,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",33469.9,33425.764529668886,0
45,90517,2,6,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",27165.9,27147.5234594443,2
38,119531,1,15,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",35870.09999999999,35846.47039285707,1
58,146765,0,8,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",44042.7,43981.36772435391,1
37,114287,0,8,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",34295.2,34310.45001867601,1
49,81045,2,9,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",24325.7,24321.820454462697,2
48,62818,1,18,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",18859.099999999995,18913.099709305636,0
48,59978,1,2,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",18003.8,17943.483109450004,0
44,43381,1,13,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",13026.0,13011.462573607314,1
20,77713,0,14,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",23320.799999999996,23234.670384231627,1
41,56563,1,2,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",16977.9,17103.562097620572,0
47,61710,1,10,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",18524.800000000003,18508.907016512414,0
20,128017,1,8,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",38411.09999999999,38388.74147393245,0
40,27205,2,2,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",8170.299999999999,8146.532934578408,2
30,64333,2,13,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",19309.199999999997,19206.825382122286,2
29,130022,0,9,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",39014.4,39029.34405443405,0
30,24019,0,8,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",7213.5,7221.67362294726,0
36,47330,1,7,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",14208.000000000002,14196.511023916524,0
45,70218,0,1,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",21074.699999999997,21074.02297428441,1
31,44529,1,5,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",13366.2,13291.059110491902,1
33,133290,2,8,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",39995.6,40067.43627095724,2
45,24392,1,17,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",7330.499999999999,7351.44539006417,0
20,106147,0,13,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",31850.699999999997,31877.172756623073,1
42,98035,0,10,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",29421.2,29428.222139476602,0
28,101828,2,16,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",30557.699999999997,30469.82843996488,2
52,89613,1,7,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",26896.0,26917.26368217698,1
30,32350,0,7,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",9712.5,9686.482314874469,1
50,30837,2,2,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",9261.9,9234.895642867988,2
58,56533,1,13,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",16974.499999999996,16909.634672905537,0
26,52632,0,5,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",15796.0,15803.422497475822,0
35,119591,0,8,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",35885.99999999999,35837.3736771041,1
27,68535,0,15,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",20569.100000000002,20594.13898733607,0
34,146428,0,5,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",43936.4,44013.14117801786,0
60,148407,1,18,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",44537.899999999994,44571.26982182188,1
22,26541,2,14,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",7970.199999999999,8016.643705635239,2
40,65289,2,2,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",19595.600000000002,19658.44707828742,2
33,144832,0,10,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",43458.299999999996,43474.49494929575,1
59,68759,0,11,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",20641.7,20627.66064048005,1
21,37685,2,15,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",11313.1,11322.765617264602,2
22,53427,2,6,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",16034.3,16048.513738672977,2
34,76528,0,4,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",22966.099999999995,22959.026566138284,1
56,73600,2,12,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",22094.300000000003,22118.258519543546,2
38,101679,0,1,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",30511.499999999996,30487.474766276813,1
35,93069,2,1,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",27928.600000000002,27976.64780414207,2
50,31764,0,7,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",9540.899999999998,9543.76122420677,0
40,92683,1,6,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",27814.399999999998,27782.794229656014,1
55,83728,0,13,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",25132.099999999995,25119.60587122997,1
52,28422,0,8,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",8538.6,8560.334101101458,1
30,130032,2,14,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",39018.9,39007.80813744041,2
40,52412,1,19,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",15735.699999999999,15701.914221398136,1
49,23136,2,10,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",6953.1,7014.507400486153,2
39,20994,1,14,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",6309.3,6267.265730647044,0
39,40397,0,17,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",12130.3,12015.877472028127,1
57,36163,1,9,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",10862.5,10876.060719985777,0
27,138420,1,5,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",41532.9,41464.772228257054,0
27,43800,1,2,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",13146.1,13162.941378204683,1
60,53012,1,16,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",15919.3,15915.90622627214,0
60,96803,0,9,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",29054.799999999996,29091.648847089302,1
21,140878,1,16,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",42271.09999999999,42316.68703627151,1
21,69628,0,10,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",20894.899999999998,20864.0015383008,0
53,127496,2,12,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",38262.2,38295.07504419571,2
56,76609,1,4,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",22995.0,23040.07532627801,1
54,72534,0,17,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",21774.4,21745.366612409565,1
48,73942,1,14,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",22195.399999999998,22151.87084388684,0
44,141903,2,19,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",42584.00000000001,42530.60825878014,2
48,80053,0,18,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",24029.099999999995,24041.77090934067,1
56,22970,0,15,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",6905.2,6870.186923592514,1
40,53368,2,11,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",16021.2,16044.734015272681,2
28,20918,0,18,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",6284.6,6363.52686736861,1
36,60616,1,4,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",18193.0,18153.365971275554,1
56,72608,1,5,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",21795.0,21824.399313456328,0
58,37714,2,3,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",11326.9,11284.922228934909,2
38,86741,2,4,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",26031.1,26104.436293504434,2
51,43572,0,10,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",13083.800000000001,13045.330891162315,1
53,52489,1,6,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",15758.7,15792.938818336075,1
46,110734,0,14,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",33232.5,33276.887648915515,0
48,136939,2,5,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",41092.899999999994,41102.69504997457,2
50,106244,2,2,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",31884.3,31880.17076908237,2
41,75638,2,7,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",22701.600000000002,22655.66995926267,2
39,135737,0,7,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",40730.4,40742.76231929761,1
32,72385,2,19,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",21726.2,21707.82028391398,2
25,114295,0,2,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",34293.9,34310.579800433676,1
48,92208,0,9,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",27673.999999999996,27683.371951602563,0
53,27826,1,1,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",8358.900000000001,8413.766188834088,1
52,31777,1,17,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",9547.300000000001,9535.08430620099,0
55,40738,0,9,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",12234.3,12046.294175504725,1
52,77105,2,20,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",23146.600000000002,23199.50683411814,2
49,27082,0,17,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",8137.9,8140.110532835827,1
34,141159,2,2,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",42355.600000000006,42336.119630535024,2
23,40868,0,11,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",12267.300000000001,12293.642883103743,1
25,112125,2,20,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",33646.9,33668.54623631074,2
31,96277,2,4,3,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",28890.8,28886.529587412304,2
26,38387,2,7,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",11523.2,11543.079134925561,2
30,36063,0,14,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",10827.699999999999,10847.190111086195,1
37,106025,0,18,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",31818.8,31790.013764309006,0
59,56479,1,10,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",16957.7,16914.95307570212,1
49,37110,2,15,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",11146.4,11158.158119821532,2
59,45358,1,4,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",13620.4,13735.80128447662,0
20,133174,0,18,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",39960.1,39947.22169220209,0
26,108859,0,13,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",32665.599999999995,32655.98644610222,1
21,149925,0,16,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",44985.2,44662.565740916056,0
54,80385,2,19,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",24130.5,24055.44889834821,2
26,34202,2,4,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",10267.1,10291.912862069157,2
39,128370,0,15,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",38522.0,38488.6510459448,0
41,147912,2,7,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",44383.7,44486.52553695759,2
21,63684,1,18,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",19113.4,19035.254468766274,0
30,99994,2,14,1,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",30007.499999999996,29969.38409316818,2
38,92207,1,7,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",27671.399999999998,27704.915973736555,1
58,137198,1,6,1,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",41172.49999999999,41175.0875106437,1
31,128579,1,3,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",38580.69999999999,38545.81170979028,1
32,59298,1,13,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",17798.6,17822.829793488134,1
50,57033,0,12,3,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",17122.6,17145.509561781797,0
37,122385,1,20,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",36727.4,36881.21323835024,0
43,76343,1,1,2,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",22912.1,22885.498163868204,0
56,133186,2,3,0,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",39967.99999999999,39979.98484183197,2
57,27180,0,4,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",8166.4,8181.413040141472,0
32,37260,1,7,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",11186.3,11173.022980347076,0
42,74706,2,3,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",22421.4,22445.925332836174,2
27,63854,1,10,3,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",19164.100000000002,19210.84009749614,0
47,125650,1,13,0,"HDFC Hybrid Debt Fund, ICICI Prudential Equity & Debt Fund, Kotak Balanced Advantage Fund",37707.2,37638.85134501042,1
53,87232,0,7,1,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",26181.699999999997,26094.742766649146,1
49,25240,0,18,0,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",7585.400000000001,7541.682237586179,1
50,103165,2,20,2,"Axis Bluechip Fund, Mirae Asset Large Cap Fund, ICICI Prudential Balanced Advantage Fund",30964.100000000002,30997.220189656895,2
20,68777,0,17,2,"Mirae Asset Emerging Bluechip Fund, Axis Midcap Fund, SBI Small Cap Fund",20640.7,20594.776924943737,0
